App,Version,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
yhemanth_hadoop-training-samples,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yhemanth_hadoop-training-samples\hadoop-training-samples\src\test\java\com\dsinpractice\samples\hadoop\mapred\wordcount\WCReducerTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yhemanth_hadoop-training-samples\hadoop-training-samples\src\main\java\com\dsinpractice\samples\hadoop\mapred\wordcount\WCReducer.java,yhemanth_hadoop-training-samples/hadoop-training-samples/src/test/java/com/dsinpractice/samples/hadoop/mapred/wordcount/WCReducerTest.java,yhemanth_hadoop-training-samples/hadoop-training-samples/src/main/java/com/dsinpractice/samples/hadoop/mapred/wordcount/WCReducer.java,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
yhemanth_hadoop-training-samples,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yhemanth_hadoop-training-samples\hadoop-training-samples\src\test\java\com\dsinpractice\samples\hadoop\mapred\avro\colorcount\GenericColorCountMapperTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yhemanth_hadoop-training-samples\hadoop-training-samples\src\main\java\com\dsinpractice\samples\hadoop\mapred\avro\colorcount\GenericColorCountMapper.java,yhemanth_hadoop-training-samples/hadoop-training-samples/src/test/java/com/dsinpractice/samples/hadoop/mapred/avro/colorcount/GenericColorCountMapperTest.java,yhemanth_hadoop-training-samples/hadoop-training-samples/src/main/java/com/dsinpractice/samples/hadoop/mapred/avro/colorcount/GenericColorCountMapper.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false
xwiki-contrib_sandbox,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xwiki-contrib_sandbox\sandbox\xwiki-plugin-comments\src\test\java\com\xpn\xwiki\plugin\comments\internal\AbstractCommentsManagerTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xwiki-contrib_sandbox\sandbox\xwiki-comments\src\main\java\com\xpn\xwiki\plugin\comments\internal\AbstractCommentsManager.java,xwiki-contrib_sandbox/sandbox/xwiki-plugin-comments/src/test/java/com/xpn/xwiki/plugin/comments/internal/AbstractCommentsManagerTest.java,xwiki-contrib_sandbox/sandbox/xwiki-comments/src/main/java/com/xpn/xwiki/plugin/comments/internal/AbstractCommentsManager.java,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
Zipwhip_zipwhip-common-util,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\Zipwhip_zipwhip-common-util\zipwhip-common-util\src\test\java\com\zipwhip\util\AutoNumberGeneratorTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\Zipwhip_zipwhip-common-util\zipwhip-common-util\src\main\java\com\zipwhip\util\AutoNumberGenerator.java,Zipwhip_zipwhip-common-util/zipwhip-common-util/src/test/java/com/zipwhip/util/AutoNumberGeneratorTest.java,Zipwhip_zipwhip-common-util/zipwhip-common-util/src/main/java/com/zipwhip/util/AutoNumberGenerator.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false
yidao620c_thinking-java,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yidao620c_thinking-java\thinking-java\src\test\java\ch21concurrent\CallableDemoTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yidao620c_thinking-java\thinking-java\src\main\java\ch21concurrent\CallableDemo.java,yidao620c_thinking-java/thinking-java/src/test/java/ch21concurrent/CallableDemoTest.java,yidao620c_thinking-java/thinking-java/src/main/java/ch21concurrent/CallableDemo.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
zibhub_GNDMS,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zibhub_GNDMS\GNDMS\taskflows\dummy\server\test-src\de\zib\gndms\taskflows\dummy\server\tests\DummyTaskFlowFactoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zibhub_GNDMS\GNDMS\taskflows\dummy\server\src\de\zib\gndms\taskflows\dummy\server\DummyTaskFlowFactory.java,zibhub_GNDMS/GNDMS/taskflows/dummy/server/test-src/de/zib/gndms/taskflows/dummy/server/tests/DummyTaskFlowFactoryTest.java,zibhub_GNDMS/GNDMS/taskflows/dummy/server/src/de/zib/gndms/taskflows/dummy/server/DummyTaskFlowFactory.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
Zipwhip_zipwhip-common-util,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\Zipwhip_zipwhip-common-util\zipwhip-common-util\src\test\java\com\zipwhip\util\phone\PhoneNumberUtilTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\Zipwhip_zipwhip-common-util\zipwhip-common-util\src\main\java\com\zipwhip\util\phone\PhoneNumberUtil.java,Zipwhip_zipwhip-common-util/zipwhip-common-util/src/test/java/com/zipwhip/util/phone/PhoneNumberUtilTest.java,Zipwhip_zipwhip-common-util/zipwhip-common-util/src/main/java/com/zipwhip/util/phone/PhoneNumberUtil.java,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false
yegor256_s3auth,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yegor256_s3auth\s3auth\s3auth-relay\src\test\java\com\s3auth\relay\SecuredHostTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yegor256_s3auth\s3auth\s3auth-relay\src\main\java\com\s3auth\relay\SecuredHost.java,yegor256_s3auth/s3auth/s3auth-relay/src/test/java/com/s3auth/relay/SecuredHostTest.java,yegor256_s3auth/s3auth/s3auth-relay/src/main/java/com/s3auth/relay/SecuredHost.java,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false
xebialabs_overthere,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xebialabs_overthere\overthere\src\test\java\com\xebialabs\overthere\cifs\PathMapperTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xebialabs_overthere\overthere\src\main\java\com\xebialabs\overthere\cifs\PathMapper.java,xebialabs_overthere/overthere/src/test/java/com/xebialabs/overthere/cifs/PathMapperTest.java,xebialabs_overthere/overthere/src/main/java/com/xebialabs/overthere/cifs/PathMapper.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
ymakino_echowand,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymakino_echowand\echowand\test\echowand\service\result\ObserveResultTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymakino_echowand\echowand\src\echowand\service\result\ObserveResult.java,ymakino_echowand/echowand/test/echowand/service/result/ObserveResultTest.java,ymakino_echowand/echowand/src/echowand/service/result/ObserveResult.java,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,false,true,false
yasuaki_opengrok,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yasuaki_opengrok\opengrok\test\org\opensolaris\opengrok\search\context\ContextTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yasuaki_opengrok\opengrok\src\org\opensolaris\opengrok\search\context\Context.java,yasuaki_opengrok/opengrok/test/org/opensolaris/opengrok/search/context/ContextTest.java,yasuaki_opengrok/opengrok/src/org/opensolaris/opengrok/search/context/Context.java,true,true,false,false,false,true,true,true,false,false,true,false,false,true,true,true,true,true,false,false,false
yasuaki_opengrok,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yasuaki_opengrok\opengrok\test\org\opensolaris\opengrok\web\SearchHelperTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yasuaki_opengrok\opengrok\src\org\opensolaris\opengrok\web\SearchHelper.java,yasuaki_opengrok/opengrok/test/org/opensolaris/opengrok/web/SearchHelperTest.java,yasuaki_opengrok/opengrok/src/org/opensolaris/opengrok/web/SearchHelper.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
zvrablik_tomcatInfinispanSessionManager,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zvrablik_tomcatInfinispanSessionManager\tomcatInfinispanSessionManager\tomcatDistributedSessionManager\src\test\java\org\apache\catalina\session\infinispan\InfinispanSessionManagerTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zvrablik_tomcatInfinispanSessionManager\tomcatInfinispanSessionManager\tomcatDistributedSessionManager\src\main\java\org\apache\catalina\session\infinispan\InfinispanSessionManager.java,zvrablik_tomcatInfinispanSessionManager/tomcatInfinispanSessionManager/tomcatDistributedSessionManager/src/test/java/org/apache/catalina/session/infinispan/InfinispanSessionManagerTest.java,zvrablik_tomcatInfinispanSessionManager/tomcatInfinispanSessionManager/tomcatDistributedSessionManager/src/main/java/org/apache/catalina/session/infinispan/InfinispanSessionManager.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
zkoss_zk,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zkoss_zk\zk\zktest\test\java\org\zkoss\zktest\zats\bind\issue\F00986CloseWindowTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zkoss_zk\zk\zktest\src\org\zkoss\zktest\bind\issue\F00986CloseWindow.java,zkoss_zk/zk/zktest/test/java/org/zkoss/zktest/zats/bind/issue/F00986CloseWindowTest.java,zkoss_zk/zk/zktest/src/org/zkoss/zktest/bind/issue/F00986CloseWindow.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
zluo_java_lab,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zluo_java_lab\java_lab\src\main\java\algorithm\mathResolver\MathResolverTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zluo_java_lab\java_lab\src\main\java\algorithm\mathResolver\MathResolver.java,zluo_java_lab/java_lab/src/main/java/algorithm/mathResolver/MathResolverTest.java,zluo_java_lab/java_lab/src/main/java/algorithm/mathResolver/MathResolver.java,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false
xnickmx_google-play-client,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xnickmx_google-play-client\google-play-client\google-play-client\src\test\java\com\faceture\rest\RestResponseFactoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xnickmx_google-play-client\google-play-client\google-play-client\src\main\java\com\faceture\rest\RestResponseFactory.java,xnickmx_google-play-client/google-play-client/google-play-client/src/test/java/com/faceture/rest/RestResponseFactoryTest.java,xnickmx_google-play-client/google-play-client/google-play-client/src/main/java/com/faceture/rest/RestResponseFactory.java,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ymakino_echowand,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymakino_echowand\echowand\test\echowand\service\CoreTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymakino_echowand\echowand\src\echowand\service\Core.java,ymakino_echowand/echowand/test/echowand/service/CoreTest.java,ymakino_echowand/echowand/src/echowand/service/Core.java,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false
zhupan_derbysoft-commons,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zhupan_derbysoft-commons\derbysoft-commons\src\test\java\com\derbysoft\common\exception\returnvalue\AbstractException2ReturnValueHandlerTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zhupan_derbysoft-commons\derbysoft-commons\src\main\java\com\derbysoft\common\exception\returnvalue\AbstractException2ReturnValueHandler.java,zhupan_derbysoft-commons/derbysoft-commons/src/test/java/com/derbysoft/common/exception/returnvalue/AbstractException2ReturnValueHandlerTest.java,zhupan_derbysoft-commons/derbysoft-commons/src/main/java/com/derbysoft/common/exception/returnvalue/AbstractException2ReturnValueHandler.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Yarl-IT-Hub_ySchool,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\Yarl-IT-Hub_ySchool\ySchool\yschool\src\test\java\org\yarlithub\yschool\integration\service\examination\ExaminationServiceTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\Yarl-IT-Hub_ySchool\ySchool\yschool\src\main\java\org\yarlithub\yschool\service\ExaminationService.java,Yarl-IT-Hub_ySchool/ySchool/yschool/src/test/java/org/yarlithub/yschool/integration/service/examination/ExaminationServiceTest.java,Yarl-IT-Hub_ySchool/ySchool/yschool/src/main/java/org/yarlithub/yschool/service/ExaminationService.java,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
zkoss_zk,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zkoss_zk\zk\zktest\test\java\org\zkoss\zktest\zats\bind\issue\F01048FormBindingMessageTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zkoss_zk\zk\zktest\src\org\zkoss\zktest\bind\issue\F01048FormBindingMessage.java,zkoss_zk/zk/zktest/test/java/org/zkoss/zktest/zats/bind/issue/F01048FormBindingMessageTest.java,zkoss_zk/zk/zktest/src/org/zkoss/zktest/bind/issue/F01048FormBindingMessage.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
ymakino_echowand,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymakino_echowand\echowand\test\echowand\util\ConstraintByteTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymakino_echowand\echowand\src\echowand\util\ConstraintByte.java,ymakino_echowand/echowand/test/echowand/util/ConstraintByteTest.java,ymakino_echowand/echowand/src/echowand/util/ConstraintByte.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
yuyang226_FlickrjApi4Android,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yuyang226_FlickrjApi4Android\FlickrjApi4Android\flickrj-android\src\test\java\com\googlecode\flickrandroid\tags\test\TagsInterfaceTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yuyang226_FlickrjApi4Android\FlickrjApi4Android\flickrj-android\src\main\java\com\googlecode\flickrjandroid\tags\TagsInterface.java,yuyang226_FlickrjApi4Android/FlickrjApi4Android/flickrj-android/src/test/java/com/googlecode/flickrandroid/tags/test/TagsInterfaceTest.java,yuyang226_FlickrjApi4Android/FlickrjApi4Android/flickrj-android/src/main/java/com/googlecode/flickrjandroid/tags/TagsInterface.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
yukuku_androidbible,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yukuku_androidbible\androidbible\AlkitabIntegrationTest\src\yuku\alkitabintegration\test\LauncherTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yukuku_androidbible\androidbible\AlkitabIntegration\src\main\java\yuku\alkitabintegration\display\Launcher.java,yukuku_androidbible/androidbible/AlkitabIntegrationTest/src/yuku/alkitabintegration/test/LauncherTest.java,yukuku_androidbible/androidbible/AlkitabIntegration/src/main/java/yuku/alkitabintegration/display/Launcher.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false
xwiki_xwiki-commons,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xwiki_xwiki-commons\xwiki-commons\xwiki-commons-core\xwiki-commons-crypto\xwiki-commons-crypto-common\src\test\java\org\xwiki\crypto\internal\asymmetric\generator\BcRSAKeyPairGeneratorTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xwiki_xwiki-commons\xwiki-commons\xwiki-commons-core\xwiki-commons-crypto\xwiki-commons-crypto-common\src\main\java\org\xwiki\crypto\internal\asymmetric\generator\BcRSAKeyPairGenerator.java,xwiki_xwiki-commons/xwiki-commons/xwiki-commons-core/xwiki-commons-crypto/xwiki-commons-crypto-common/src/test/java/org/xwiki/crypto/internal/asymmetric/generator/BcRSAKeyPairGeneratorTest.java,xwiki_xwiki-commons/xwiki-commons/xwiki-commons-core/xwiki-commons-crypto/xwiki-commons-crypto-common/src/main/java/org/xwiki/crypto/internal/asymmetric/generator/BcRSAKeyPairGenerator.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
xbaro_PeLP,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xbaro_PeLP\PeLP\src\main\java\edu\uoc\pelp\engine\activity\ActivityTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xbaro_PeLP\PeLP\src\main\java\edu\uoc\pelp\bussines\vo\Activity.java,xbaro_PeLP/PeLP/src/main/java/edu/uoc/pelp/engine/activity/ActivityTest.java,xbaro_PeLP/PeLP/src/main/java/edu/uoc/pelp/bussines/vo/Activity.java,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
zibhub_GNDMS,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zibhub_GNDMS\GNDMS\common\test-src\de\zib\gndms\common\stuff\util\ProductTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\zibhub_GNDMS\GNDMS\common\src\de\zib\gndms\common\stuff\util\Product.java,zibhub_GNDMS/GNDMS/common/test-src/de/zib/gndms/common/stuff/util/ProductTest.java,zibhub_GNDMS/GNDMS/common/src/de/zib/gndms/common/stuff/util/Product.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
xian_great-expectations,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xian_great-expectations\great-expectations\src\test\java\com\pivotallabs\greatexpectations\GreatExpectationsTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\xian_great-expectations\great-expectations\src\main\java\com\pivotallabs\greatexpectations\GreatExpectations.java,xian_great-expectations/great-expectations/src/test/java/com/pivotallabs/greatexpectations/GreatExpectationsTest.java,xian_great-expectations/great-expectations/src/main/java/com/pivotallabs/greatexpectations/GreatExpectations.java,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,true,true,false,false,false
yidao620c_thinking-java,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yidao620c_thinking-java\thinking-java\src\test\java\ch01basic\SimpleValidatorTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\yidao620c_thinking-java\thinking-java\src\main\java\ch13string\regex\SimpleValidator.java,yidao620c_thinking-java/thinking-java/src/test/java/ch01basic/SimpleValidatorTest.java,yidao620c_thinking-java/thinking-java/src/main/java/ch13string/regex/SimpleValidator.java,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false
ymasory_iText-4.2.0,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymasory_iText-4.2.0\iText-4.2.0\test\core\com\itextpdf\text\pdf\AcroFieldsTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ymasory_iText-4.2.0\iText-4.2.0\src\core\com\lowagie\text\pdf\AcroFields.java,ymasory_iText-4.2.0/iText-4.2.0/test/core/com/itextpdf/text/pdf/AcroFieldsTest.java,ymasory_iText-4.2.0/iText-4.2.0/src/core/com/lowagie/text/pdf/AcroFields.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
ybonnel_OpenDataNantesApi,XYZ,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ybonnel_OpenDataNantesApi\OpenDataNantesApi\src\test\java\fr\ybo\opendata\nantes\EquipementManagerTest.java,D:\ryosuke-ku\data_set\Git_20161108\XYZ\ybonnel_OpenDataNantesApi\OpenDataNantesApi\src\main\java\fr\ybo\opendata\nantes\util\EquipementManager.java,ybonnel_OpenDataNantesApi/OpenDataNantesApi/src/test/java/fr/ybo/opendata/nantes/EquipementManagerTest.java,ybonnel_OpenDataNantesApi/OpenDataNantesApi/src/main/java/fr/ybo/opendata/nantes/util/EquipementManager.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
