App,Version,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
hibernate_hibernate-orm,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-orm\hibernate-orm\hibernate-core\src\test\java\org\hibernate\test\schemaupdate\SchemaUpdateTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-orm\hibernate-orm\hibernate-core\src\main\java\org\hibernate\tool\hbm2ddl\SchemaUpdate.java,hibernate_hibernate-orm/hibernate-orm/hibernate-core/src/test/java/org/hibernate/test/schemaupdate/SchemaUpdateTest.java,hibernate_hibernate-orm/hibernate-orm/hibernate-core/src/main/java/org/hibernate/tool/hbm2ddl/SchemaUpdate.java,false,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false
hasalex_arquillian-demo,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hasalex_arquillian-demo\arquillian-demo\src\test\java\org\sewatech\examples\arquillian\cdi\GreeterTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hasalex_arquillian-demo\arquillian-demo\src\main\java\org\sewatech\examples\arquillian\cdi\Greeter.java,hasalex_arquillian-demo/arquillian-demo/src/test/java/org/sewatech/examples/arquillian/cdi/GreeterTest.java,hasalex_arquillian-demo/arquillian-demo/src/main/java/org/sewatech/examples/arquillian/cdi/Greeter.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
hceylan_guava,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hceylan_guava\guava\guava-tests\test\com\google\common\collect\QueuesTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hceylan_guava\guava\guava\src\com\google\common\collect\Queues.java,hceylan_guava/guava/guava-tests/test/com/google/common/collect/QueuesTest.java,hceylan_guava/guava/guava/src/com/google/common/collect/Queues.java,true,true,false,false,false,true,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false
hazelcast_hazelcast,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hazelcast_hazelcast\hazelcast\hazelcast\src\test\java\com\hazelcast\util\QuickMathTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hazelcast_hazelcast\hazelcast\hazelcast\src\main\java\com\hazelcast\util\QuickMath.java,hazelcast_hazelcast/hazelcast/hazelcast/src/test/java/com/hazelcast/util/QuickMathTest.java,hazelcast_hazelcast/hazelcast/hazelcast/src/main/java/com/hazelcast/util/QuickMath.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
HGitMaster_geotools-osgi,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\HGitMaster_geotools-osgi\geotools-osgi\modules\library\main\src\test\java\org\geotools\util\CollectionConverterFactoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\HGitMaster_geotools-osgi\geotools-osgi\modules\library\main\src\main\java\org\geotools\util\CollectionConverterFactory.java,HGitMaster_geotools-osgi/geotools-osgi/modules/library/main/src/test/java/org/geotools/util/CollectionConverterFactoryTest.java,HGitMaster_geotools-osgi/geotools-osgi/modules/library/main/src/main/java/org/geotools/util/CollectionConverterFactory.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
hibernate_hibernate-orm,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-orm\hibernate-orm\hibernate-core\src\test\java\org\hibernate\test\annotations\ConfigurationTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-orm\hibernate-orm\hibernate-core\src\main\java\org\hibernate\cfg\Configuration.java,hibernate_hibernate-orm/hibernate-orm/hibernate-core/src/test/java/org/hibernate/test/annotations/ConfigurationTest.java,hibernate_hibernate-orm/hibernate-orm/hibernate-core/src/main/java/org/hibernate/cfg/Configuration.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
hibernate_hibernate-validator,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-validator\hibernate-validator\engine\src\test\java\org\hibernate\validator\test\internal\constraintvalidators\hv\Mod11CheckValidatorTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-validator\hibernate-validator\engine\src\main\java\org\hibernate\validator\internal\constraintvalidators\hv\Mod11CheckValidator.java,hibernate_hibernate-validator/hibernate-validator/engine/src/test/java/org/hibernate/validator/test/internal/constraintvalidators/hv/Mod11CheckValidatorTest.java,hibernate_hibernate-validator/hibernate-validator/engine/src/main/java/org/hibernate/validator/internal/constraintvalidators/hv/Mod11CheckValidator.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
HGitMaster_geotools-osgi,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\HGitMaster_geotools-osgi\geotools-osgi\modules\extension\xsd\xsd-kml\src\test\java\org\geotools\kml\bindings\CoordinatesTypeBindingTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\HGitMaster_geotools-osgi\geotools-osgi\modules\extension\xsd\xsd-kml\src\main\java\org\geotools\kml\bindings\CoordinatesTypeBinding.java,HGitMaster_geotools-osgi/geotools-osgi/modules/extension/xsd/xsd-kml/src/test/java/org/geotools/kml/bindings/CoordinatesTypeBindingTest.java,HGitMaster_geotools-osgi/geotools-osgi/modules/extension/xsd/xsd-kml/src/main/java/org/geotools/kml/bindings/CoordinatesTypeBinding.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false
hazelcast_hazelcast,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hazelcast_hazelcast\hazelcast\hazelcast\src\test\java\com\hazelcast\nio\tcp\MemberWriteHandlerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hazelcast_hazelcast\hazelcast\hazelcast\src\main\java\com\hazelcast\nio\tcp\MemberWriteHandler.java,hazelcast_hazelcast/hazelcast/hazelcast/src/test/java/com/hazelcast/nio/tcp/MemberWriteHandlerTest.java,hazelcast_hazelcast/hazelcast/hazelcast/src/main/java/com/hazelcast/nio/tcp/MemberWriteHandler.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
hibernate_hibernate-orm,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-orm\hibernate-orm\hibernate-core\src\test\java\org\hibernate\event\internal\MergeContextTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\hibernate_hibernate-orm\hibernate-orm\hibernate-core\src\main\java\org\hibernate\event\internal\MergeContext.java,hibernate_hibernate-orm/hibernate-orm/hibernate-core/src/test/java/org/hibernate/event/internal/MergeContextTest.java,hibernate_hibernate-orm/hibernate-orm/hibernate-core/src/main/java/org/hibernate/event/internal/MergeContext.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false
