App,Version,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
glyn_bundlerepo,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\glyn_bundlerepo\bundlerepo\templates\org.apache.tiles\tiles-2.1.2\tiles-servlet\src\test\java\org\apache\tiles\servlet\context\ServletSessionScopeMapTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\glyn_bundlerepo\bundlerepo\templates\org.apache.tiles\tiles-2.0.5\tiles-core\src\main\java\org\apache\tiles\servlet\context\ServletSessionScopeMap.java,glyn_bundlerepo/bundlerepo/templates/org.apache.tiles/tiles-2.1.2/tiles-servlet/src/test/java/org/apache/tiles/servlet/context/ServletSessionScopeMapTest.java,glyn_bundlerepo/bundlerepo/templates/org.apache.tiles/tiles-2.0.5/tiles-core/src/main/java/org/apache/tiles/servlet/context/ServletSessionScopeMap.java,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\geometry\PointyWizardHatsTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\geometry\PointyWizardHats.java,gabesoft_topc/topc/test.archive.1/geometry/PointyWizardHatsTest.java,gabesoft_topc/topc/src.archive.1/geometry/PointyWizardHats.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
gradle_gradle,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gradle_gradle\gradle\subprojects\build-init\src\integTest\resources\org\gradle\buildinit\plugins\MavenConversionIntegrationTest\multiModule\webinar-impl\src\test\java\webinar\WebinarTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gradle_gradle\gradle\subprojects\build-init\src\integTest\resources\org\gradle\buildinit\plugins\MavenConversionIntegrationTest\flatmultimodule\webinar-impl\src\main\java\webinar\Webinar.java,gradle_gradle/gradle/subprojects/build-init/src/integTest/resources/org/gradle/buildinit/plugins/MavenConversionIntegrationTest/multiModule/webinar-impl/src/test/java/webinar/WebinarTest.java,gradle_gradle/gradle/subprojects/build-init/src/integTest/resources/org/gradle/buildinit/plugins/MavenConversionIntegrationTest/flatmultimodule/webinar-impl/src/main/java/webinar/Webinar.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
gburd_wave,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gburd_wave\wave\test\org\waveprotocol\wave\model\conversation\DocumentBasedManifestThreadTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gburd_wave\wave\src\org\waveprotocol\wave\model\conversation\DocumentBasedManifestThread.java,gburd_wave/wave/test/org/waveprotocol/wave/model/conversation/DocumentBasedManifestThreadTest.java,gburd_wave/wave/src/org/waveprotocol/wave/model/conversation/DocumentBasedManifestThread.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false
Gumtree_gumtree,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Gumtree_gumtree\gumtree\framework\common\org.gumtree.core.tests\src\org\gumtree\util\eclipse\BundleFileSystemTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Gumtree_gumtree\gumtree\framework\common\org.gumtree.core\src\org\gumtree\util\eclipse\BundleFileSystem.java,Gumtree_gumtree/gumtree/framework/common/org.gumtree.core.tests/src/org/gumtree/util/eclipse/BundleFileSystemTest.java,Gumtree_gumtree/gumtree/framework/common/org.gumtree.core/src/org/gumtree/util/eclipse/BundleFileSystem.java,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\greedy\SpaceWarDiv1Test.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\greedy\SpaceWarDiv1.java,gabesoft_topc/topc/test.archive.1/greedy/SpaceWarDiv1Test.java,gabesoft_topc/topc/src.archive.1/greedy/SpaceWarDiv1.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
geotools_geotools,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\library\main\src\test\java\org\geotools\feature\collection\SubFeatureCollectionTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\library\main\src\main\java\org\geotools\feature\collection\SubFeatureCollection.java,geotools_geotools/geotools/modules/library/main/src/test/java/org/geotools/feature/collection/SubFeatureCollectionTest.java,geotools_geotools/geotools/modules/library/main/src/main/java/org/geotools/feature/collection/SubFeatureCollection.java,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
goldmansachs_gs-collections,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\goldmansachs_gs-collections\gs-collections\unit-tests\src\test\java\com\gs\collections\impl\utility\IterateTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\goldmansachs_gs-collections\gs-collections\collections\src\main\java\com\gs\collections\impl\utility\Iterate.java,goldmansachs_gs-collections/gs-collections/unit-tests/src/test/java/com/gs/collections/impl/utility/IterateTest.java,goldmansachs_gs-collections/gs-collections/collections/src/main/java/com/gs/collections/impl/utility/Iterate.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false
Goyaka_OpenGrok,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Goyaka_OpenGrok\OpenGrok\test\org\opensolaris\opengrok\history\BazaarHistoryParserTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Goyaka_OpenGrok\OpenGrok\src\org\opensolaris\opengrok\history\BazaarHistoryParser.java,Goyaka_OpenGrok/OpenGrok/test/org/opensolaris/opengrok/history/BazaarHistoryParserTest.java,Goyaka_OpenGrok/OpenGrok/src/org/opensolaris/opengrok/history/BazaarHistoryParser.java,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.2\math\KnightCircuitTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.2\math\KnightCircuit.java,gabesoft_topc/topc/test.archive.2/math/KnightCircuitTest.java,gabesoft_topc/topc/src.archive.2/math/KnightCircuit.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
geosolutions-it_geoserver-manager,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geosolutions-it_geoserver-manager\geoserver-manager\src\test\java\it\geosolutions\geoserver\rest\encoder\coverage\GSImageMosaicEncoderTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geosolutions-it_geoserver-manager\geoserver-manager\src\main\java\it\geosolutions\geoserver\rest\encoder\coverage\GSImageMosaicEncoder.java,geosolutions-it_geoserver-manager/geoserver-manager/src/test/java/it/geosolutions/geoserver/rest/encoder/coverage/GSImageMosaicEncoderTest.java,geosolutions-it_geoserver-manager/geoserver-manager/src/main/java/it/geosolutions/geoserver/rest/encoder/coverage/GSImageMosaicEncoder.java,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
geotools_geotools,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\library\cql\src\test\java\org\geotools\filter\text\cql2\CQLTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\cql2\CQL.java,geotools_geotools/geotools/modules/library/cql/src/test/java/org/geotools/filter/text/cql2/CQLTest.java,geotools_geotools/geotools/modules/library/cql/src/main/java/org/geotools/filter/text/cql2/CQL.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false
geotools_geotools,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\library\metadata\src\test\java\org\geotools\math\FractionTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\library\metadata\src\main\java\org\geotools\math\Fraction.java,geotools_geotools/geotools/modules/library/metadata/src/test/java/org/geotools/math/FractionTest.java,geotools_geotools/geotools/modules/library/metadata/src/main/java/org/geotools/math/Fraction.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
glassfish,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\glassfish\appserver\jdbc\admin\src\test\java\org\glassfish\jdbc\admin\cli\CreateJdbcResourceTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\glassfish\appserver\jdbc\admin\src\main\java\org\glassfish\jdbc\admin\cli\CreateJdbcResource.java,glassfish/appserver/jdbc/admin/src/test/java/org/glassfish/jdbc/admin/cli/CreateJdbcResourceTest.java,glassfish/appserver/jdbc/admin/src/main/java/org/glassfish/jdbc/admin/cli/CreateJdbcResource.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test\easy\TaroJiroDividingTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src\easy\TaroJiroDividing.java,gabesoft_topc/topc/test/easy/TaroJiroDividingTest.java,gabesoft_topc/topc/src/easy/TaroJiroDividing.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
gburd_wave,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gburd_wave\wave\test\org\waveprotocol\wave\model\wave\undo\UndoManagerFactoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gburd_wave\wave\src\org\waveprotocol\wave\model\undo\UndoManagerFactory.java,gburd_wave/wave/test/org/waveprotocol/wave/model/wave/undo/UndoManagerFactoryTest.java,gburd_wave/wave/src/org/waveprotocol/wave/model/undo/UndoManagerFactory.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\dynamic\DengklekPaintingSquaresTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\dynamic\DengklekPaintingSquares.java,gabesoft_topc/topc/test.archive.1/dynamic/DengklekPaintingSquaresTest.java,gabesoft_topc/topc/src.archive.1/dynamic/DengklekPaintingSquares.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
Graylog2_graylog2-server,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Graylog2_graylog2-server\graylog2-server\graylog2-server\src\test\java\org\graylog2\alarmcallbacks\AlarmCallbackFactoryTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\Graylog2_graylog2-server\graylog2-server\graylog2-server\src\main\java\org\graylog2\alarmcallbacks\AlarmCallbackFactory.java,Graylog2_graylog2-server/graylog2-server/graylog2-server/src/test/java/org/graylog2/alarmcallbacks/AlarmCallbackFactoryTest.java,Graylog2_graylog2-server/graylog2-server/graylog2-server/src/main/java/org/graylog2/alarmcallbacks/AlarmCallbackFactory.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
GeoLatte_geolatte-common,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\GeoLatte_geolatte-common\geolatte-common\src\test\java\org\geolatte\common\transformer\DefaultTransformerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\GeoLatte_geolatte-common\geolatte-common\src\main\java\org\geolatte\common\transformer\DefaultTransformer.java,GeoLatte_geolatte-common/geolatte-common/src/test/java/org/geolatte/common/transformer/DefaultTransformerTest.java,GeoLatte_geolatte-common/geolatte-common/src/main/java/org/geolatte/common/transformer/DefaultTransformer.java,true,true,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\math\RangeGameTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\math\RangeGame.java,gabesoft_topc/topc/test.archive.1/math/RangeGameTest.java,gabesoft_topc/topc/src.archive.1/math/RangeGame.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
greg-pe_android_frameworks_base,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\greg-pe_android_frameworks_base\android_frameworks_base\core\tests\systemproperties\src\android\os\SystemPropertiesTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\greg-pe_android_frameworks_base\android_frameworks_base\core\java\android\os\SystemProperties.java,greg-pe_android_frameworks_base/android_frameworks_base/core/tests/systemproperties/src/android/os/SystemPropertiesTest.java,greg-pe_android_frameworks_base/android_frameworks_base/core/java/android/os/SystemProperties.java,true,true,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\recursion\GreedyGovernmentTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\recursion\GreedyGovernment.java,gabesoft_topc/topc/test.archive.1/recursion/GreedyGovernmentTest.java,gabesoft_topc/topc/src.archive.1/recursion/GreedyGovernment.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.2\geometry\MaxTriangleTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.2\geometry\MaxTriangle.java,gabesoft_topc/topc/test.archive.2/geometry/MaxTriangleTest.java,gabesoft_topc/topc/src.archive.2/geometry/MaxTriangle.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\stringm\TextFramesTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\stringm\TextFrames.java,gabesoft_topc/topc/test.archive.1/stringm/TextFramesTest.java,gabesoft_topc/topc/src.archive.1/stringm/TextFrames.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\dynamic\CorrectingParenthesizationTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\dynamic\CorrectingParenthesization.java,gabesoft_topc/topc/test.archive.1/dynamic/CorrectingParenthesizationTest.java,gabesoft_topc/topc/src.archive.1/dynamic/CorrectingParenthesization.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.2\greedy\FoxAndVacationTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.2\greedy\FoxAndVacation.java,gabesoft_topc/topc/test.archive.2/greedy/FoxAndVacationTest.java,gabesoft_topc/topc/src.archive.2/greedy/FoxAndVacation.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
gatein_gatein-shindig,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gatein_gatein-shindig\gatein-shindig\java\gadgets\src\test\java\org\apache\shindig\gadgets\templates\tags\FlashTagHandlerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gatein_gatein-shindig\gatein-shindig\java\gadgets\src\main\java\org\apache\shindig\gadgets\templates\tags\FlashTagHandler.java,gatein_gatein-shindig/gatein-shindig/java/gadgets/src/test/java/org/apache/shindig/gadgets/templates/tags/FlashTagHandlerTest.java,gatein_gatein-shindig/gatein-shindig/java/gadgets/src/main/java/org/apache/shindig/gadgets/templates/tags/FlashTagHandler.java,true,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\math\SmoothNumbersHardTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\math\SmoothNumbersHard.java,gabesoft_topc/topc/test.archive.1/math/SmoothNumbersHardTest.java,gabesoft_topc/topc/src.archive.1/math/SmoothNumbersHard.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
GeoLatte_geolatte-common,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\GeoLatte_geolatte-common\geolatte-common\src\test\java\org\geolatte\common\expressions\OrTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\GeoLatte_geolatte-common\geolatte-common\src\main\java\org\geolatte\common\expressions\Or.java,GeoLatte_geolatte-common/geolatte-common/src/test/java/org/geolatte/common/expressions/OrTest.java,GeoLatte_geolatte-common/geolatte-common/src/main/java/org/geolatte/common/expressions/Or.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false
geoserver_geoserver,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geoserver_geoserver\geoserver\src\gwc\src\test\java\org\geoserver\gwc\ResponseUtilsURLManglerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geoserver_geoserver\geoserver\src\gwc\src\main\java\org\geoserver\gwc\ResponseUtilsURLMangler.java,geoserver_geoserver/geoserver/src/gwc/src/test/java/org/geoserver/gwc/ResponseUtilsURLManglerTest.java,geoserver_geoserver/geoserver/src/gwc/src/main/java/org/geoserver/gwc/ResponseUtilsURLMangler.java,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
geotools_geotools,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\plugin\arcsde\datastore\src\test\java\org\geotools\arcsde\data\GeometryBuilderTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\library\cql\src\main\java\org\geotools\filter\text\ecql\GeometryBuilder.java,geotools_geotools/geotools/modules/plugin/arcsde/datastore/src/test/java/org/geotools/arcsde/data/GeometryBuilderTest.java,geotools_geotools/geotools/modules/library/cql/src/main/java/org/geotools/filter/text/ecql/GeometryBuilder.java,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false
geotools_geotools,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\unsupported\process-feature\src\test\java\org\geotools\process\vector\IntersectionFeatureCollectionTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\unsupported\process-feature\src\main\java\org\geotools\process\vector\IntersectionFeatureCollection.java,geotools_geotools/geotools/modules/unsupported/process-feature/src/test/java/org/geotools/process/vector/IntersectionFeatureCollectionTest.java,geotools_geotools/geotools/modules/unsupported/process-feature/src/main/java/org/geotools/process/vector/IntersectionFeatureCollection.java,true,true,false,false,false,true,true,false,true,false,false,false,false,true,true,false,false,false,true,true,false
geotools_geotools,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\unsupported\swing\src\test\java\org\geotools\swing\tool\GridReaderLayerHelperTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\geotools_geotools\geotools\modules\unsupported\swing\src\main\java\org\geotools\swing\tool\GridReaderLayerHelper.java,geotools_geotools/geotools/modules/unsupported/swing/src/test/java/org/geotools/swing/tool/GridReaderLayerHelperTest.java,geotools_geotools/geotools/modules/unsupported/swing/src/main/java/org/geotools/swing/tool/GridReaderLayerHelper.java,true,true,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false
gabesoft_topc,EFGH,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\test.archive.1\simulation\PoolFillerTest.java,D:\ryosuke-ku\data_set\Git_20161108\EFGH\gabesoft_topc\topc\src.archive.1\simulation\PoolFiller.java,gabesoft_topc/topc/test.archive.1/simulation/PoolFillerTest.java,gabesoft_topc/topc/src.archive.1/simulation/PoolFiller.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false
